Short/bug_tr723.tst,A,100000
Short/bug_tr724.tst,A,131
Short/bug_tr735.tst,A,100000
Short/bug_tr738.tst,A,100000
Short/bug_tr739.tst,A,20000
Short/bug_tr745.tst,A,100000
Short/bug_tr753.tst,A,100000
Short/bug_tr758.tst,A,1666
Short/bug_tr759.tst,A,100000
Short/bug_tr760_761.tst,A,10000
Short/bug_tr762.tst,A,100000
Short/bug_tr768.tst,A,689
Short/bug_tr773.tst,A,10000
Short/bug_tr774.tst,A,100000
Short/bug_tr778.tst,A,833
Short/bug_tr779.tst,A,100000
Short/bug_tr785.tst,A,100000
Short/bug_tr806.tst,A,2222
Short/bug_tr820.tst,A,210
Short/bug_tr822.tst,A,100000
Short/bug_tr834.tst,A,100000
Short/bug_tr844.tst,A,100000
Short/bug_tr865.tst,A,105
Short/bug_tr873.tst,A,100000
Short/bug_tr874.tst,A,20000
Short/bug_zp.tst,A,100000
Short/combinat.tst,A,2500
Short/conv_bi.tst,A,100000
Short/facstd.tst,A,3
Short/fermat_gcd_1var.tst,A,909
Short/fermat_gcd_2var.tst,A,2
Short/fermat_gcd_3var.tst,A,1
Short/fermat_gcd_4var.tst,A,1
Short/fermat_gcd_mod_1var.tst,A,487
Short/fermat_gcd_mod_2var.tst,A,4
Short/fermat_gcd_mod_3var.tst,A,2
Short/fermat_gcd_mod_4var.tst,A,5
Short/fres_s.tst,C,1
Short/gcd2test.tst,A,19
Short/gcd3primtest.tst,A,158
Short/gcd3test.tst,A,350
Short/gcd4test.tst,A,266
Short/gcd5primtest.tst,A,253
Short/gcd5test.tst,C,1
Short/gcd_univar_p_alpha_s.tst,A,6
Short/gcd_univar_p_s.tst,A,1333
Short/gmssin_s.tst,A,188
Short/homalg.tst,A,1
Short/invar_lib.tst,A,3
Short/issue1277.tst,A,909
Short/issue1284.tst,A,100000
Short/issue1285.tst,A,100000
Short/issue1293.tst,A,100000
Short/liftstd_m.tst,A,20000
Short/methods.tst,A,10000
Short/modules.tst,A,50
Short/ncfactor_SingerEx_s.tst,A,100000
Short/ncfactor_buginterchange2_s.tst,A,100000
Short/ncfactor_buginterchange_s.tst,A,100000
Short/ncfactor_facNthShift1_s.tst,A,100000
Short/ncfactor_facSubWeyl1_s.tst,A,100000
Short/ncfactor_facSubWeyl2_s.tst,A,100000
Short/ncfactor_facSubWeyl3_s.tst,A,100000
Short/ncfactor_facSubWeyl4_s.tst,A,100000
Short/ncfactor_landau_ex_s.tst,A,100000
Short/ncfactor_multipleFacsSameTopAndBottom_s.tst,A,100000
Short/ncfactor_nthweylringalt2_s.tst,A,100000
Short/ncfactor_nthweylringalt_s.tst,A,100000
Short/ncfactor_usl2_reducible_bug_s.tst,A,100000
Short/ncfactor_usl2_s.tst,A,100000
Short/nchilb_rcolon1.tst,A,10000
Short/nchilb_test1.tst,A,6666
Short/nchilb_test2.tst,A,10000
Short/nchilb_test3.tst,A,20000
Short/nchilb_test4.tst,A,10000
Short/nchilb_test5.tst,A,3333
Short/nets.tst,A,327
Short/poly_div.tst,A,100000
Short/polyclass.tst,A,100000
Short/primdec3.tst,C,1
Short/puiseuxexpansion.tst,A,344
Short/reesclos.tst,A,19
Short/resources_s.tst,A,6666
Short/sagbi2.tst,A,47
Short/sets.tst,A,869
Short/ssi_Z.tst,A,100000
Short/ssi_ringref.tst,A,100000
Short/vdim_overflow.tst,A,4
Long/allres_l.tst,A,100000
Long/bardet_probl_l.tst,A,2
Long/brnoeth_l.tst,C,1
Long/bug_39.tst,A,2222
Long/bug_45.tst,A,219
Long/bug_4.tst,C,1
Long/bug_res.tst,A,100000
Long/bug_tr164.tst,C,1
Long/charseries_l.tst,C,1
Long/classify2.tst,C,1
Long/classify_l.tst,A,1666
Long/cyclic-sba_l.tst,C,1
Long/deform_l.tst,A,10
Long/det_minor.tst,A,24
Long/eco-sba_l.tst,C,1
Long/eliminate_2.tst,A,3
Long/eliminate_6.tst,A,3
Long/eliminate_8.tst,A,7
Long/factorizep_l.tst,C,1
Long/factorizeQa_l.tst,C,1
Long/factorizeQ_l.tst,C,1
Long/fetch_l.tst,A,80
Long/fglm1_l.tst,A,32
Long/fglmquot1_l.tst,A,8
Long/finvar2_l.tst,C,1
Long/finvar_l.tst,C,1
Long/fres_l.tst,C,1
Long/gcd0_l.tst,A,100000
Long/gcdp_l.tst,A,100000
Long/gcd_univar_p_create.tst,C,1
Long/gmssin_l.tst,A,3
Long/groebner_l.tst,A,38
Long/hnoether_l.tst,A,588
Long/homtest.tst,A,3
Long/hres_l.tst,A,30
Long/intdet_l.tst,A,47
Long/jmsconst.tst,C,1
Long/lres_l.tst,A,136
Long/makedbm_l.tst,A,2857
Long/minor_l.tst,A,139
Old/aa.tst,A,100000
Old/alex1.tst,A,2000
Old/alex2.tst,A,83
Old/algnorm.tst,A,20000
Old/barei.tst,A,10000
Old/bett.tst,A,20000
Old/betti.tst,A,100000
Old/binomial.tst,A,20000
Old/bluff.tst,A,100000
Old/ch.tst,A,20000
Old/cmp.tst,A,85
Old/coef.tst,A,20000
Old/coeff.tst,A,20000
Old/col.tst,A,100000
Old/comp.tst,A,100000
Old/corner.tst,A,3333
Old/cring.tst,A,6666
Old/curve.tst,A,100000
Old/cyclic.tst,A,125
Old/def.tst,A,100000
Old/deg.tst,A,100000
Old/degre.tst,A,2857
Old/det.tst,A,100000
Old/dimens.tst,A,20000
Old/dups.tst,A,100000
Old/ech.tst,A,100000
Old/err1.tst,A,100000
Old/err2.tst,A,100000
Old/err3.tst,A,100000
Old/err4.tst,A,100000
Old/err5.tst,A,4000
Old/err6.tst,A,20000
Old/err7.tst,A,20000
Old/execut.tst,A,20000
Old/factor.tst,A,833
Old/fak.tst,A,625
Old/fastelim.tst,C,1
Old/fetch.tst,A,82
Old/firsts.tst,A,100000
Old/formmat.tst,A,20000
Old/freemod.tst,A,100000
Old/generat.tst,A,100000
Old/gm.tst,A,145
Old/h4.tst,A,606
Old/hilb.tst,A,129
Old/hilbert.tst,A,20000
Old/homo.tst,A,100000
Old/idea.tst,A,100000
Old/ideal.tst,A,100000
Old/idealop.tst,A,20000
Old/if.tst,A,100000
Old/imap.tst,A,100000
Old/index.tst,A,20000
Old/initial.tst,A,20000
Old/inoutlib.tst,A,5000
Old/integ.tst,A,100000
Old/integers.tst,A,100000
Old/interred.tst,A,20000
Old/intersec.tst,A,20000
Old/intmat.tst,A,100000
Old/intvec.tst,A,100000
Old/jacobi.tst,A,100000
Old/jet.tst,A,100000
Old/jett.tst,A,20000
Old/kbas.tst,A,20000
Old/kil.tst,A,100000
Old/koszul.tst,A,2857
Old/lamm.tst,A,952
Old/lif.tst,A,20000
Old/liftstan.tst,A,100000
Old/liste.tst,A,20000
Old/lists.tst,A,100000
Old/longalg.tst,A,100000
Old/lpowers.tst,A,100000
Old/m100si.tst,A,100000
Old/m101si.tst,A,100000
Old/m102si.tst,A,100000
Old/m103si.tst,A,100000
Old/m104si.tst,A,100000
Old/m105si.tst,A,100000
Old/m106si.tst,A,100000
Old/m107si.tst,A,100000
Old/m108si.tst,A,100000
Old/m109si.tst,A,100000
Old/m10ex.tst,C,1
Old/m10si.tst,A,100000
Old/m110si.tst,A,100000
Old/m111si.tst,A,100000
Old/m112si.tst,A,100000
Old/m113si.tst,A,20000
Old/m114si.tst,A,444
Old/m115si.tst,A,2222
Old/m116si.tst,A,100000
Old/m117si.tst,A,100000
Old/m118si.tst,A,100000
Old/m119si.tst,A,100000
Old/m11ex.tst,A,2000
Old/m11si.tst,A,100000
Old/m120si.tst,A,100000
Old/m121si.tst,A,100000
Old/m122si.tst,A,465
Old/m123si.tst,A,20000
Old/m124si.tst,A,10000
Old/m125si.tst,A,100000
Old/m126si.tst,A,100000
Old/m127si.tst,A,100000
Old/m128si.tst,A,100000
Old/m129si.tst,A,100000
Old/m12ex.tst,C,1
Old/m12si.tst,A,100000
Old/m130si.tst,A,100000
Old/m131si.tst,A,100000
Old/m132si.tst,A,100000
Old/m133si.tst,A,100000
Old/m134si.tst,A,20000
Old/m135si.tst,A,100000
Old/m136si.tst,A,100000
Old/m137si.tst,A,100000
Old/m138si.tst,A,100000
Old/m139si.tst,A,625
Old/m13ex.tst,A,100000
Old/m13si.tst,A,100000
Old/m140si.tst,A,100000
Old/m141si.tst,A,20000
Old/m142si.tst,A,100000
Old/m143si.tst,A,100000
Old/m144si.tst,A,100000
Old/m145si.tst,A,100000
Old/m146si.tst,A,100000
Old/m147si.tst,A,100000
Old/m148si.tst,A,100000
Old/m149si.tst,A,100000
Old/m14si.tst,A,100000
Old/m150si.tst,A,100000
Old/m151si.tst,A,100000
Old/m153si.tst,A,5000
Old/m154si.tst,A,100000
Old/m15ex.tst,A,416
Old/m15si.tst,A,100000
Old/m16ex.tst,A,100000
Old/m16si.tst,A,100000
Old/m17ex.tst,A,20000
Old/m17si.tst,A,100000
Old/m18ex.tst,A,444
Old/m18si.tst,A,100000
Old/m19ex.tst,A,204
Old/m19si.tst,A,100000
Old/m1ex.tst,A,2500
Old/m1si.tst,A,100000
Old/m1st.tst,A,100000
Old/m20si.tst,A,100000
Old/m21si.tst,A,100000
Old/m22si.tst,A,100000
Old/m23si.tst,A,100000
Old/m24si.tst,A,571
Old/m27si.tst,A,5000
Old/m28si.tst,A,100000
Old/m29si.tst,A,100000
Old/m2ex.tst,A,6666
Old/m2si.tst,A,100000
Old/m30si.tst,A,100000
Old/m31si.tst,A,100000
Old/m32si.tst,A,100000
Old/m33si.tst,A,100000
Old/m34si.tst,A,100000
Old/m35si.tst,A,100000
Old/m36si.tst,A,100000
Old/m37si.tst,A,100000
Old/m38si.tst,A,100000
Old/m39si.tst,A,100000
Old/m3ex.tst,A,1818
Old/m3si.tst,A,100000
Old/m40si.tst,A,100000
Old/m41si.tst,A,100000
Old/m42si.tst,A,100000
Old/m43si.tst,A,100000
Old/m44si.tst,A,100000
Old/m45si.tst,A,100000
Old/m46si.tst,A,100000
Old/m47si.tst,A,100000
Old/m48si.tst,A,5000
Old/m49si.tst,A,100000
Old/m4ex.tst,A,20000
Old/m4si.tst,A,100000
Old/m50si.tst,A,100000
Old/m51si.tst,A,100000
Old/m52si.tst,A,100000
Old/m53si.tst,A,100000
Old/m54si.tst,A,100000
Old/m55si.tst,A,100000
Old/m56si.tst,A,100000
Old/m57si.tst,A,100000
Old/m58si.tst,A,100000
Old/m59si.tst,A,100000
Old/m5ex.tst,A,2500
Old/m5si.tst,A,100000
Old/m60si.tst,A,100000
Old/m61si.tst,A,100000
Old/m62si.tst,A,100000
Old/m63si.tst,A,100000
Old/m64si.tst,A,100000
Old/m65si.tst,A,100000
Old/m66si.tst,A,100000
Old/m67si.tst,A,100000
Old/m68si.tst,A,100000
Old/m69si.tst,A,100000
Old/m6ex.tst,A,869
Old/m6si.tst,A,100000
Old/m70si.tst,A,100000
Old/m71si.tst,A,100000
Old/m72si.tst,A,100000
Old/m73si.tst,A,100000
Old/m74si.tst,A,100000
Old/m75si.tst,A,100000
Old/m76si.tst,A,100000
Old/m77si.tst,A,100000
Old/m78si.tst,A,100000
Old/m79si.tst,A,100000
Old/m7ex.tst,A,769
Old/m7si.tst,A,100000
Old/m80si.tst,A,100000
Old/m81si.tst,A,100000
Old/m82si.tst,A,100000
Old/m83si.tst,A,100000
Old/m84si.tst,A,100000
Old/m85si.tst,A,100000
Old/m86si.tst,A,100000
Old/m88si.tst,A,100000
Old/m89si.tst,A,100000
Old/m8ex.tst,C,1
Old/m8si.tst,A,100000
Old/m90si.tst,A,312
Old/m90si_1.tst,A,106
Old/m91si.tst,A,100000
Old/m92si.tst,A,100000
Old/m93si.tst,A,2222
Old/m94si.tst,A,100000
Old/m95si.tst,A,100000
Old/m96si.tst,A,100000
Old/m97si.tst,A,100000
Old/m98si.tst,A,100000
Old/m99si.tst,A,100000
Old/m9ex.tst,A,10000
Old/m9si.tst,A,100000
Old/map.tst,A,500
Old/mapp.tst,A,20000
Old/matr.tst,A,100000
Old/matrix.tst,A,100000
Old/matrows.tst,A,100000
Old/maxdegr.tst,A,100000
Old/maxid.tst,A,100000
Old/minbas.tst,A,5000
Old/mino.tst,A,100000
Old/modu.tst,A,100000
Old/modul.tst,A,100000
Old/modul1.tst,A,100000
Old/modulo.tst,A,20000
Old/mora1.tst,A,625
Old/mora2.tst,A,666
Old/moralex.tst,A,100000
Old/mre.tst,A,1333
Old/msect.tst,A,10000
Old/mult.tst,A,100000
Old/namof.tst,A,100000
Old/nofile.tst,A,100000
Old/normalf.tst,A,20000
Old/numvar.tst,A,20000
Old/opt.tst,A,100000
Old/ord.tst,A,10000
Old/order.tst,A,20000
Old/palg.tst,A,434
Old/part.tst,A,20000
Old/permutat.tst,A,100000
Old/pol.tst,A,100000
Old/poly.tst,A,100000
Old/polylib.tst,A,1176
Old/preim.tst,A,20000
Old/preimage.tst,A,20000
Old/prim.tst,A,100000
Old/proc.tst,A,20000
Old/qhw.tst,A,20000
Old/qrin.tst,A,100000
Old/qring.tst,A,100000
Old/qring1.tst,A,100000
Old/quot.tst,A,20000
Old/rang.tst,A,100000
Old/re.tst,A,1666
Old/redtail.tst,A,256
Old/regr1.tst,A,100000
Old/regul.tst,A,8
Old/res.tst,A,434
Old/res2.tst,A,327
Old/ring.tst,A,100000
Old/ringdef.tst,A,100000
Old/ringlib.tst,A,1818
Old/rings.tst,A,100000
Old/row.tst,A,100000
Old/rvari.tst,A,100000
Old/sat.tst,A,100000
Old/setrin.tst,A,100000
Old/shor.tst,A,100000
Old/siz.tst,A,100000
Old/smm.tst,A,363
Old/sre.tst,A,317
Old/sres.tst,A,2500
Old/sstring.tst,A,100000
Old/std1.tst,A,20000
Old/std_test.tst,A,47
Old/stdhilb.tst,A,281
Old/string.tst,A,100000
Old/subexpr.tst,A,100000
Old/subexpr1.tst,A,100000
Old/substit.tst,A,100000
Old/syzygies.tst,A,1818
Old/syzygy.tst,A,20000
Old/teste.tst,A,100000
Old/time.tst,A,100000
Old/trac.tst,A,100000
Old/trans.tst,A,100000
Old/typ.tst,A,20000
Old/typof.tst,A,100000
Old/va.tst,A,100000
Old/varlist.tst,A,100000
Old/vdimen.tst,A,100000
Old/vec.tst,A,100000
Old/wedg.tst,A,100000
Old/weight.tst,A,10000
Old/weight2.tst,A,333
Old/zahlen0.tst,A,1666
Buch/Example_1_1_8.tst,A,100000
Buch/Example_1_1_9.tst,A,100000
Buch/Example_1_1_10.tst,A,100000
Buch/Example_1_2_12.tst,A,100000
Buch/Example_1_2_3.tst,A,100000
Buch/Example_1_3_13.tst,A,5000
Buch/Example_1_3_15.tst,A,526
Buch/Example_1_3_3.tst,A,1052
Buch/Example_1_4_9.tst,A,100000
Buch/Example_1_5_9.tst,A,100000
Buch/Example_1_6_13.tst,A,100000
Buch/Example_1_7_9.tst,A,100000
Buch/Example_1_8_1.tst,A,100000
Buch/Example_1_8_11.tst,A,100000
Buch/Example_1_8_13.tst,A,100000
Buch/Example_1_8_15.tst,A,10000
Buch/Example_1_8_18.tst,A,100000
Buch/Example_1_8_19.tst,A,5000
Buch/Example_1_8_2.tst,A,100000
Buch/Example_1_8_20.tst,A,5000
Buch/Example_1_8_4.tst,A,20000
Buch/Example_1_8_6.tst,A,100000
Buch/Example_1_8_7.tst,A,487
Buch/Example_1_8_9.tst,A,2000
Buch/Example_2_1_12.tst,A,100000
Buch/Example_2_1_19.tst,A,100000
Buch/Example_2_1_23.tst,A,100000
Buch/Example_2_1_25.tst,A,20000
Buch/Example_2_1_33.tst,A,100000
Buch/Example_2_1_6.tst,A,100000
Buch/Example_2_1_9.tst,A,100000
Buch/Example_2_2_13.tst,A,100000
Buch/Example_2_3_11.tst,A,100000
Buch/Example_2_3_9.tst,A,100000
Buch/Example_2_4_12.tst,A,100000
Buch/Example_2_5_13.tst,A,100000
Buch/Example_2_5_3.tst,A,100000
Buch/Example_2_6_11.tst,A,6666
Buch/Example_2_6_15.tst,A,100000
Buch/Example_2_6_3.tst,A,100000
Buch/Example_2_7_14.tst,A,100000
Buch/Example_2_7_5.tst,A,100000
Buch/Example_2_7_9.tst,A,6666
Buch/Example_2_8_1.tst,A,100000
Buch/Example_2_8_2.tst,A,100000
Buch/Example_2_8_3.tst,A,100000
Buch/Example_2_8_4.tst,A,20000
Buch/Example_3_1_4.tst,A,6666
Buch/Example_3_1_6.tst,A,2222
Buch/Example_3_2_3.tst,A,273
Buch/Example_3_3_13.tst,A,100000
Buch/Example_3_3_8.tst,A,571
Buch/Example_3_4_5.tst,A,20000
Buch/Example_3_5_15.tst,A,909
Buch/Example_3_5_5.tst,A,100000
Buch/Example_3_5_9.tst,A,100000
Buch/Example_3_6_11.tst,A,1052
Buch/Example_3_6_9.tst,A,294
Buch/Example_4_2_5.tst,A,100000
Buch/Example_4_2_6.tst,A,6666
Buch/Example_4_3_2.tst,A,10000
Buch/Example_4_3_3.tst,A,3333
Buch/Example_4_4_3.tst,A,20000
Buch/Example_4_4_8.tst,A,10000
Buch/Example_4_5_3.tst,A,20000
Buch/Example_5_2_4.tst,A,10000
Buch/Example_5_5_11.tst,A,10000
Buch/Example_5_7_6.tst,A,338
Buch/Example_6_1_3.tst,A,100000
Buch/Example_6_2_10.tst,A,100000
Buch/Example_6_2_15.tst,A,100000
Buch/Example_6_2_4.tst,A,100000
Buch/Example_7_1_5.tst,A,4000
Buch/Example_7_2_6.tst,A,100000
Buch/Example_7_2_9.tst,A,100000
Buch/Example_7_3_12.tst,A,100000
Buch/Example_7_3_14.tst,A,20000
Buch/Example_7_3_17.tst,A,1666
Buch/Example_7_5_2.tst,A,4000
Buch/Example_7_6_17.tst,A,1818
Buch/Example_7_6_3.tst,A,100000
Buch/Example_7_7_8.tst,A,800
Buch/Example_7_8_4.tst,A,2857
Buch/Example_7_8_7.tst,A,2222
Buch/Example_7_9_6.tst,A,100000
Buch/Proc_3_7_1.tst,A,5000
Buch/Proc_3_7_2.tst,A,100000
Buch/Proc_3_7_3.tst,A,769
Buch/Proc_4_6.tst,A,6
Buch/Example_1_9_13.tst,A,100000
Buch/Example_1_9_20.tst,A,800
Buch/Example_1_9_22.tst,A,800
Buch/Example_1_9_23.tst,A,800
Buch/Example_1_9_24.tst,A,800
Buch/Example_1_9_25.tst,A,87
Buch/Example_1_9_28.tst,A,100000
Buch/Example_1_9_29.tst,A,100000
Buch/Example_1_9_3.tst,A,100000
Buch/Example_1_9_30.tst,A,800
Buch/Example_1_9_31.tst,A,714
Buch/Example_1_9_32.tst,A,769
Buch/Example_1_9_33.tst,A,100000
Buch/Example_1_9_34.tst,A,526
Buch/Example_4_6_26.tst,A,689
Buch/Example_4_7_7.tst,A,512
Buch/Example_B_5_10.tst,A,20000
Buch/Example_B_6_12.tst,A,100000
Buch/Example_B_6_2.tst,A,4000
Buch/Example_B_6_4.tst,A,100000
Buch/Example_B_7_5.tst,A,357
